Position_um,Power_W
0.0,0.117800534
500.0,0.115761593
1000.0,0.114684418
1500.0,0.116454065
2000.0,0.115607709
2500.0,0.119647123
3000.0,0.117646649
3500.0,0.117646649
4000.0,0.115800068
4500.0,0.117338888
5000.0,0.115684651
5500.0,0.113838069
6000.0,0.114799827
6500.0,0.11187607
7000.0,0.110529602
7500.0,0.106413245
8000.0,0.107952073
8500.0,0.0992192999
9000.0,0.0932948366
9500.0,0.0874088407
10000.0,0.0775219053
