Position_um,Power_W
0.0,0.0755983815
500.0,0.0756753236
1000.0,0.0563246533
1500.0,0.0488998368
2000.0,0.0374740809
2500.0,0.0298184641
3000.0,0.0209702365
3500.0,0.0140840067
4000.0,0.0085442476
4500.0,0.00546662509
5000.0,0.00231203972
5500.0,0.00100404094
6000.0,-0.000957957353
6500.0,-0.000919486803
7000.0,-0.00168889796
7500.0,-0.00153501565
8000.0,-0.00176583906
8500.0,-0.00153501565
9000.0,-0.00168889796
9500.0,-0.00161195674
10000.0,-0.00191972125
