Position_um,Power_W
0.0,0.00558203692
500.0,0.00638991874
1000.0,-0.00149654516
1500.0,-0.00330466125
2000.0,-0.00253525004
2500.0,-0.00261219125
3000.0,-0.00199666223
3500.0,-0.00311230845
4000.0,-0.00203513284
4500.0,-0.00184278016
5000.0,-0.00149654516
5500.0,-0.00184278016
6000.0,-0.00191972125
6500.0,-0.00184278016
7000.0,-0.00161195674
7500.0,-0.00295842625
8000.0,-0.00276607345
8500.0,-0.00226595625
9000.0,-0.00249677966
9500.0,-0.00249677966
10000.0,-0.00203513284
