Position_um,Power_W
0.0,0.0749828517
500.0,0.0774449632
1000.0,0.0591330044
1500.0,0.050361719
2000.0,0.0372817293
2500.0,0.0293568168
3000.0,0.02116259
3500.0,0.0152381239
4000.0,0.00896742288
4500.0,0.00504344935
5000.0,0.00250439253
5500.0,0.000542394293
6000.0,8.07476245e-05
6500.0,-0.000688663451
7000.0,-0.000842545705
7500.0,-0.00103489845
8000.0,-0.00172736845
8500.0,-0.00172736845
9000.0,-0.000957957353
9500.0,-0.00184278016
10000.0,-0.00191972125
