Position_um,Power_W
0.0,0.118608415
500.0,0.113915004
1000.0,0.121801473
1500.0,0.114492066
2000.0,0.119108535
2500.0,0.113145597
3000.0,0.115184538
3500.0,0.120378062
4000.0,0.117454298
4500.0,0.115223005
5000.0,0.115530767
5500.0,0.112029947
6000.0,0.113722652
6500.0,0.112376183
7000.0,0.108567603
7500.0,0.105297603
8000.0,0.102873959
8500.0,0.0989115387
9000.0,0.0948721245
9500.0,0.0869856626
10000.0,0.0774449632
