Position_um,Power_W
0.0,0.100181021
500.0,0.100835018
1000.0,0.101642899
1500.0,0.0993731841
2000.0,0.0948721245
2500.0,0.0992577672
3000.0,0.0989115387
3500.0,0.0958338901
4000.0,0.0896016583
4500.0,0.0838310793
5000.0,0.0836002529
5500.0,0.0786375552
6000.0,0.0714050904
6500.0,0.0599408858
7000.0,0.0562861823
7500.0,0.0470532514
8000.0,0.0387436114
8500.0,0.0302416403
9000.0,0.0212010592
9500.0,0.0126990667
10000.0,0.00777485874
